agent_ip,src_ip,dest_ip,src_port,dest_port,proto,bytes_to_server,bytes_to_client,pkts_to_server,pkts_to_client,rule_level,total_bytes,total_packets,avg_packet_size,byte_asymmetry,packet_asymmetry,proto_num,src_ip_num,dest_ip_num,port_diff,log_bytes,log_packets,label,ocsvm_pred,ocsvm_score
10.21.232.55,10.42.58.244,10.21.232.190,54274.0,7680.0,TCP,330,0,5,0,3,330,5,55.0,0.9969788519637462,0.8333333333333334,1.0,27,16,-46594.0,5.802118375377063,1.791759469228055,0,0,-0.1399898203383576
10.21.232.55,10.42.58.244,10.21.232.190,54292.0,7680.0,TCP,66,0,1,0,3,66,1,33.0,0.9850746268656716,0.5,1.0,27,16,-46612.0,4.204692619390966,0.6931471805599453,0,0,-0.0007689540066926348
10.21.232.55,10.42.58.244,10.21.232.190,54288.0,7680.0,TCP,264,0,4,0,3,264,4,52.8,0.9962264150943396,0.8,1.0,27,16,-46608.0,5.579729825986222,1.6094379124341005,0,0,-0.20474124439051922
10.21.232.55,10.42.58.244,10.21.232.190,54295.0,7680.0,TCP,330,0,5,0,3,330,5,55.0,0.9969788519637462,0.8333333333333334,1.0,27,16,-46615.0,5.802118375377063,1.791759469228055,0,0,-0.13981196780861316
10.21.232.55,10.42.58.244,10.21.232.190,54323.0,7680.0,TCP,66,0,1,0,3,66,1,33.0,0.9850746268656716,0.5,1.0,27,16,-46643.0,4.204692619390966,0.6931471805599453,0,0,-0.00039621973465697735
10.21.232.55,10.21.232.49,10.21.239.255,57621.0,57621.0,UDP,86,0,1,0,3,86,1,43.0,0.9885057471264368,0.5,2.0,15,33,0.0,4.465908118654584,0.6931471805599453,0,0,-0.26793792764029734
10.21.232.55,10.42.58.244,10.21.232.190,54324.0,7680.0,TCP,264,0,4,0,3,264,4,52.8,0.9962264150943396,0.8,1.0,27,16,-46644.0,5.579729825986222,1.6094379124341005,0,0,-0.20441027198649975
10.21.232.55,10.42.58.244,10.21.232.190,54326.0,7680.0,TCP,330,0,5,0,3,330,5,55.0,0.9969788519637462,0.8333333333333334,1.0,27,16,-46646.0,5.802118375377063,1.791759469228055,0,0,-0.13954840470178453
10.21.232.55,10.21.236.69,10.21.239.255,49527.0,59870.0,UDP,204,0,1,0,3,204,1,102.0,0.9951219512195122,0.5,2.0,23,33,10343.0,5.3230099791384085,0.6931471805599453,0,0,-0.26052107968326066
10.21.232.55,10.21.232.49,10.21.239.255,57621.0,57621.0,UDP,86,0,1,0,3,86,1,43.0,0.9885057471264368,0.5,2.0,15,33,0.0,4.465908118654584,0.6931471805599453,0,0,-0.26793792764029734
10.21.232.55,10.21.232.55,10.24.0.193,41055.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-41002.0,4.890349128221754,0.6931471805599453,0,0,-0.6864405360113635
10.21.232.55,10.24.0.193,10.21.232.55,53.0,41055.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,41002.0,5.796057750765372,1.0986122886681096,0,0,-0.2352626663577584
10.21.232.55,10.21.232.49,10.21.239.255,57621.0,57621.0,UDP,86,0,1,0,3,86,1,43.0,0.9885057471264368,0.5,2.0,15,33,0.0,4.465908118654584,0.6931471805599453,0,0,-0.26793792764029734
10.21.232.55,10.21.232.49,10.21.239.255,57621.0,57621.0,UDP,86,0,1,0,3,86,1,43.0,0.9885057471264368,0.5,2.0,15,33,0.0,4.465908118654584,0.6931471805599453,0,0,-0.26793792764029734
10.21.232.55,10.21.232.49,10.21.239.255,57621.0,57621.0,UDP,86,0,1,0,3,86,1,43.0,0.9885057471264368,0.5,2.0,15,33,0.0,4.465908118654584,0.6931471805599453,0,0,-0.26793792764029734
10.21.232.55,10.21.232.49,10.21.239.255,57621.0,57621.0,UDP,86,0,1,0,3,86,1,43.0,0.9885057471264368,0.5,2.0,15,33,0.0,4.465908118654584,0.6931471805599453,0,0,-0.26793792764029734
10.21.232.55,10.21.232.55,10.24.0.193,52583.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-52530.0,4.890349128221754,0.6931471805599453,0,0,-0.4603749072346326
10.21.232.55,10.24.0.193,10.21.232.55,53.0,49617.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,49564.0,5.796057750765372,1.0986122886681096,0,0,-0.19073850279828086
10.21.232.55,10.21.232.55,10.24.0.193,39428.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-39375.0,4.890349128221754,0.6931471805599453,0,0,-0.7057297378094494
10.21.232.55,10.21.227.136,10.21.228.13,50001.0,5358.0,TCP,132,0,2,0,3,132,2,44.0,0.9924812030075189,0.6666666666666666,1.0,7,7,-44643.0,4.890349128221754,1.0986122886681096,0,0,-0.20525670329441992
10.21.232.55,10.21.236.69,10.21.239.255,55285.0,59870.0,UDP,238,0,1,0,3,238,1,119.0,0.99581589958159,0.5,2.0,23,33,4585.0,5.476463551931511,0.6931471805599453,0,0,-0.15398718453337956
10.21.232.55,10.21.232.55,10.24.0.193,50922.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-50869.0,4.890349128221754,0.6931471805599453,0,0,-0.5023052139643451
10.21.232.55,10.24.0.193,10.21.232.55,53.0,50922.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,50869.0,5.796057750765372,1.0986122886681096,0,0,-0.1761547745982246
10.21.232.55,10.21.232.55,10.24.0.193,46476.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-46423.0,4.890349128221754,0.6931471805599453,0,0,-0.5993172680600138
10.21.232.55,10.24.0.193,10.21.232.55,53.0,46476.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,46423.0,5.796057750765372,1.0986122886681096,0,0,-0.2174025275283462
10.21.232.55,10.21.232.55,10.24.0.193,44726.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-44673.0,4.890349128221754,0.6931471805599453,0,0,-0.631247607806189
10.21.232.55,10.24.0.193,10.21.232.55,53.0,52980.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,52927.0,5.796057750765372,1.0986122886681096,0,0,-0.14901675694596062
10.21.232.55,10.21.236.69,10.21.239.255,56474.0,59870.0,UDP,264,0,1,0,3,264,1,132.0,0.9962264150943396,0.5,2.0,23,33,3396.0,5.579729825986222,0.6931471805599453,0,0,-0.07346232286199994
10.21.232.55,10.21.236.69,10.21.239.255,56166.0,59870.0,UDP,196,0,1,0,3,196,1,98.0,0.9949238578680204,0.5,2.0,23,33,3704.0,5.2832037287379885,0.6931471805599453,0,0,-0.21904572897655195
10.21.232.55,10.21.232.55,10.24.0.193,43303.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-43250.0,4.890349128221754,0.6931471805599453,0,0,-0.6545497382703647
10.21.232.55,10.24.0.193,10.21.232.55,53.0,43303.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,43250.0,5.796057750765372,1.0986122886681096,0,0,-0.23217554350452874
10.21.232.55,10.21.232.55,10.24.0.193,34215.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-34162.0,4.890349128221754,0.6931471805599453,0,0,-0.7459035484846233
10.21.232.55,10.24.0.193,10.21.232.55,53.0,47770.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,47717.0,5.796057750765372,1.0986122886681096,0,0,-0.20786656996416086
10.21.232.55,10.21.232.55,10.24.0.193,46153.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-46100.0,4.890349128221754,0.6931471805599453,0,0,-0.6054804994946501
10.21.232.55,10.24.0.193,10.21.232.55,53.0,42534.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,42481.0,5.796057750765372,1.0986122886681096,0,0,-0.23391769464250034
10.21.232.55,10.21.232.55,10.24.0.193,49269.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-49216.0,4.890349128221754,0.6931471805599453,0,0,-0.5409968091747328
10.21.232.55,10.24.0.193,10.21.232.55,53.0,57414.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,57361.0,5.796057750765372,1.0986122886681096,0,0,-0.07368515105440876
10.21.232.55,10.21.236.69,10.21.239.255,17500.0,17500.0,UDP,290,0,1,0,3,290,1,145.0,0.9965635738831616,0.5,2.0,23,33,0.0,5.673323267171493,0.6931471805599453,0,0,-0.3858999212624328
10.21.232.55,10.21.232.55,10.24.0.193,56576.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-56523.0,4.890349128221754,0.6931471805599453,0,0,-0.347506149250266
10.21.232.55,10.24.0.193,10.21.232.55,53.0,56576.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,56523.0,5.796057750765372,1.0986122886681096,0,0,-0.08965394863375442
10.21.232.55,10.21.232.55,10.24.0.193,37533.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-37480.0,4.890349128221754,0.6931471805599453,0,0,-0.7241554757504245
10.21.232.55,10.24.0.193,10.21.232.55,53.0,37533.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,37480.0,5.796057750765372,1.0986122886681096,0,0,-0.22794819669579347
10.21.232.55,10.21.232.55,10.24.0.193,54140.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-54087.0,4.890349128221754,0.6931471805599453,0,0,-0.41835577508788724
10.21.232.55,10.24.0.193,10.21.232.55,53.0,54140.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,54087.0,5.796057750765372,1.0986122886681096,0,0,-0.13151117256726552
10.21.232.55,10.21.232.55,10.24.0.193,54405.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-54352.0,4.890349128221754,0.6931471805599453,0,0,-0.41094734819176404
10.21.232.55,10.24.0.193,10.21.232.55,53.0,43912.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,43859.0,5.796057750765372,1.0986122886681096,0,0,-0.2302878948938356
10.21.232.55,10.21.232.55,10.24.0.193,35577.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-35524.0,4.890349128221754,0.6931471805599453,0,0,-0.7385972310984914
10.21.232.55,10.21.232.55,10.24.0.193,56846.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-56793.0,4.890349128221754,0.6931471805599453,0,0,-0.33927953132713906
10.21.232.55,10.24.0.193,10.21.232.55,53.0,56846.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,56793.0,5.796057750765372,1.0986122886681096,0,0,-0.0845956213586101
10.21.232.55,10.21.236.69,10.21.239.255,60155.0,59870.0,UDP,182,0,1,0,3,182,1,91.0,0.994535519125683,0.5,2.0,23,33,-285.0,5.209486152841421,0.6931471805599453,0,0,-0.1790927334540875
10.21.232.55,10.21.232.55,10.24.0.193,52525.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-52472.0,4.890349128221754,0.6931471805599453,0,0,-0.46188983631956804
10.21.232.55,10.24.0.193,10.21.232.55,53.0,52525.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,52472.0,5.796057750765372,1.0986122886681096,0,0,-0.15545013184025835
10.21.232.55,10.24.0.193,10.21.232.55,53.0,39671.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,39618.0,5.796057750765372,1.0986122886681096,0,0,-0.23414462056034546
10.21.232.55,10.21.232.55,10.24.0.193,59533.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-59480.0,4.890349128221754,0.6931471805599453,0,0,-0.25349338256596043
10.21.232.55,10.21.232.55,10.24.0.193,39136.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-39083.0,4.890349128221754,0.6931471805599453,0,0,-0.7088528229548086
10.21.232.55,10.24.0.193,10.21.232.55,53.0,39136.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,39083.0,5.796057750765372,1.0986122886681096,0,0,-0.23310072328516718
10.21.232.55,10.21.236.69,10.21.239.255,49520.0,59870.0,UDP,181,0,1,0,3,181,1,90.5,0.9945054945054944,0.5,2.0,23,33,10350.0,5.204006687076795,0.6931471805599453,0,0,-0.28577897955271636
10.21.232.55,10.21.226.109,10.21.239.255,57003.0,22222.0,UDP,70,0,1,0,3,70,1,35.0,0.9859154929577464,0.5,2.0,1,33,-34781.0,4.262679877041316,0.6931471805599453,0,0,-0.11422129075324161
10.21.232.55,10.21.236.69,10.21.239.255,59650.0,59870.0,UDP,164,0,1,0,3,164,1,82.0,0.993939393939394,0.5,2.0,23,33,220.0,5.10594547390058,0.6931471805599453,0,0,-0.19779034529985795
10.21.232.55,10.21.236.69,10.21.239.255,59687.0,59870.0,UDP,215,0,1,0,3,215,1,107.5,0.9953703703703703,0.5,2.0,23,33,183.0,5.375278407684165,0.6931471805599453,0,0,-0.1428613184789338
10.21.232.55,10.21.236.69,10.21.239.255,49944.0,59870.0,UDP,219,0,1,0,3,219,1,109.5,0.9954545454545456,0.5,2.0,23,33,9926.0,5.393627546352361,0.6931471805599453,0,0,-0.23442864955689613
10.21.232.55,10.21.236.69,10.21.239.255,50103.0,59870.0,UDP,183,0,1,0,3,183,1,91.5,0.9945652173913044,0.5,2.0,23,33,9767.0,5.214935757608986,0.6931471805599453,0,0,-0.28168194404797475
10.21.232.55,10.21.232.55,10.24.0.193,55668.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-55615.0,4.890349128221754,0.6931471805599453,0,0,-0.37463009868265695
10.21.232.55,10.24.0.193,10.21.232.55,53.0,55668.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,55615.0,5.796057750765372,1.0986122886681096,0,0,-0.10605526027222467
10.21.232.55,10.21.232.55,10.21.232.218,45142.0,631.0,TCP,1768,1959,11,7,3,3727,18,196.1578947368421,-0.0512339055793991,0.2105263157894736,1.0,17,17,-44511.0,8.223627175805483,2.9444389791664403,0,0,-0.1884058039335117
10.21.232.55,10.21.232.55,10.24.0.193,52048.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-51995.0,4.890349128221754,0.6931471805599453,0,0,-0.4742102117440177
10.21.232.55,10.24.0.193,10.21.232.55,53.0,52048.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,51995.0,5.796057750765372,1.0986122886681096,0,0,-0.16193107761534753
10.21.232.55,10.21.232.55,10.21.236.77,43736.0,631.0,TCP,750,301,5,4,3,1051,9,105.1,0.4268060836501901,0.1,1.0,17,32,-43105.0,6.958448393297656,2.302585092994046,0,0,-0.20530056925419293
10.21.232.55,10.21.232.55,10.21.234.129,44538.0,631.0,TCP,750,301,5,4,3,1051,9,105.1,0.4268060836501901,0.1,1.0,17,25,-43907.0,6.958448393297656,2.302585092994046,0,0,-0.7676566789903143
10.21.232.55,10.21.232.55,10.21.236.119,36546.0,631.0,TCP,754,301,5,4,3,1055,9,105.5,0.4289772727272727,0.1,1.0,17,31,-35915.0,6.962243464266207,2.302585092994046,0,0,-0.3138382359208487
10.21.232.55,10.21.232.55,10.21.230.66,37706.0,631.0,TCP,750,301,5,4,3,1051,9,105.1,0.4268060836501901,0.1,1.0,17,13,-37075.0,6.958448393297656,2.302585092994046,0,0,-0.8030748723142223
10.21.232.55,10.21.232.55,10.21.234.211,46332.0,631.0,TCP,760,297,5,4,3,1057,9,105.7,0.4376181474480151,0.1,1.0,17,27,-45701.0,6.964135612418245,2.302585092994046,0,0,-0.6272738678819545
10.21.232.55,10.21.232.55,10.21.229.87,60812.0,631.0,TCP,760,297,5,4,3,1057,9,105.7,0.4376181474480151,0.1,1.0,17,12,-60181.0,6.964135612418245,2.302585092994046,0,0,-0.6864427352975064
10.21.232.55,10.21.229.87,10.21.232.55,631.0,60812.0,TCP,1090,23176,10,10,3,24266,20,1155.5238095238096,-0.91012486092224,0.0,1.0,9,22,60181.0,10.096872681686062,3.044522437723423,1,1,3.234277314170182
10.21.232.55,10.21.232.55,10.21.232.148,44198.0,631.0,TCP,760,297,5,4,3,1057,9,105.7,0.4376181474480151,0.1,1.0,17,15,-43567.0,6.964135612418245,2.302585092994046,0,0,-0.928335755345354
10.21.232.55,10.21.232.55,10.21.234.32,33664.0,631.0,TCP,824,301,6,4,3,1125,10,102.27272727272728,0.4644760213143872,0.1818181818181818,1.0,17,28,-33033.0,7.026426808699636,2.3978952727983707,0,0,-0.5827160788214445
10.21.232.55,10.21.232.55,10.21.229.18,54728.0,631.0,TCP,760,297,5,4,3,1057,9,105.7,0.4376181474480151,0.1,1.0,17,11,-54097.0,6.964135612418245,2.302585092994046,0,0,-0.7360013492974211
10.21.232.55,10.21.232.55,10.21.232.238,48060.0,631.0,TCP,750,367,5,5,3,1117,10,101.54545454545456,0.3425760286225403,0.0,1.0,17,18,-47429.0,7.0192966537150445,2.3978952727983707,0,0,-0.80795070383114
10.21.232.55,10.21.232.55,10.21.227.83,59926.0,631.0,TCP,750,301,5,4,3,1051,9,105.1,0.4268060836501901,0.1,1.0,17,6,-59295.0,6.958448393297656,2.302585092994046,0,0,-0.3243326316350781
10.21.232.55,10.21.232.55,10.21.236.102,55800.0,631.0,TCP,890,379,7,5,3,1269,12,97.6153846153846,0.4023622047244094,0.1538461538461538,1.0,17,30,-55169.0,7.146772179452637,2.5649493574615367,0,0,-0.2211480495162781
10.21.232.55,10.21.232.55,10.24.0.193,52875.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-52822.0,4.890349128221754,0.6931471805599453,0,0,-0.4526927434487793
10.21.232.55,10.24.0.193,10.21.232.55,53.0,52875.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,52822.0,5.796057750765372,1.0986122886681096,0,0,-0.15052311663754647
10.21.232.55,10.21.232.55,10.21.234.204,33032.0,631.0,TCP,750,301,5,4,3,1051,9,105.1,0.4268060836501901,0.1,1.0,17,26,-32401.0,6.958448393297656,2.302585092994046,0,0,-0.6713264427070245
10.21.232.55,10.21.232.55,10.21.235.200,44430.0,631.0,TCP,750,367,5,5,3,1117,10,101.54545454545456,0.3425760286225403,0.0,1.0,17,29,-43799.0,7.0192966537150445,2.3978952727983707,0,0,-0.33975422906871033
10.21.232.55,10.21.232.55,10.21.228.18,51516.0,631.0,TCP,750,301,5,4,3,1051,9,105.1,0.4268060836501901,0.1,1.0,17,9,-50885.0,6.958448393297656,2.302585092994046,0,0,-0.639705996552637
10.21.232.55,10.21.232.55,10.21.228.18,51516.0,631.0,TCP,11062,391423,155,273,3,402485,428,938.1934731934732,-0.9450291438708428,-0.275058275058275,1.0,17,9,-50885.0,12.905415592627133,6.061456918928017,1,1,3.240365956406382
10.21.232.55,10.21.232.55,10.21.228.18,51516.0,631.0,TCP,21483,784323,307,547,3,805806,854,942.4631578947368,-0.946678298897875,-0.2807017543859649,1.0,17,9,-50885.0,13.599599538720764,6.75110146893676,1,1,3.2403662052343414
10.21.232.55,10.21.232.55,10.21.232.50,45132.0,631.0,TCP,1011,167,6,2,3,1178,8,130.88888888888889,0.7158608990670059,0.4444444444444444,1.0,17,21,-44501.0,7.072421900537371,2.19722457733622,0,0,-0.8447157663968685
10.21.232.55,10.21.232.50,10.21.232.55,631.0,45132.0,TCP,1077,2032,7,5,3,3109,12,239.15384615384616,-0.3070739549839228,0.1538461538461538,1.0,16,22,44501.0,8.04237800517328,2.5649493574615367,0,1,0.20544735461813657
10.21.232.55,10.21.236.69,10.21.239.255,59085.0,59870.0,UDP,205,0,1,0,3,205,1,102.5,0.9951456310679612,0.5,2.0,23,33,785.0,5.327876168789581,0.6931471805599453,0,0,-0.1682090857670402
10.21.232.55,10.21.236.69,10.21.239.255,61066.0,59870.0,UDP,241,0,1,0,3,241,1,120.5,0.9958677685950412,0.5,2.0,23,33,-1196.0,5.488937726156687,0.6931471805599453,0,0,-0.06702245714444421
10.21.232.55,10.21.232.55,10.24.0.193,58238.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-58185.0,4.890349128221754,0.6931471805599453,0,0,-0.2957155223263137
10.21.232.55,10.24.0.193,10.21.232.55,53.0,58238.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,58185.0,5.796057750765372,1.0986122886681096,0,0,-0.05721343367982179
10.21.232.55,10.21.232.55,10.24.0.193,50365.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-50312.0,4.890349128221754,0.6931471805599453,0,0,-0.5156845577436364
10.21.232.55,10.24.0.193,10.21.232.55,53.0,50365.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,50312.0,5.796057750765372,1.0986122886681096,0,0,-0.18262985157303957
10.21.232.55,10.21.232.55,10.24.0.193,45686.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-45633.0,4.890349128221754,0.6931471805599453,0,0,-0.614176022772706
10.21.232.55,10.24.0.193,10.21.232.55,53.0,59738.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,59685.0,5.796057750765372,1.0986122886681096,0,0,-0.025299757195309525
10.21.232.55,10.21.232.55,10.21.228.18,40754.0,631.0,TCP,750,301,5,4,3,1051,9,105.1,0.4268060836501901,0.1,1.0,17,9,-40123.0,6.958448393297656,2.302585092994046,0,0,-0.6005337528740808
10.21.232.55,10.21.232.55,10.21.228.18,40754.0,631.0,TCP,12881,392359,179,287,3,405240,466,867.7516059957173,-0.9364254850817167,-0.2312633832976445,1.0,17,9,-40123.0,12.912237230838048,6.1463292576688975,1,1,3.240365899197932
10.21.232.55,10.21.232.55,10.21.228.18,40754.0,631.0,TCP,32740,789421,474,646,3,822161,1120,733.4174843889384,-0.9203551124960774,-0.1534344335414808,1.0,17,9,-40123.0,13.61969273491252,7.02197642307216,1,1,3.2403662052343414
10.21.232.55,10.21.232.55,10.21.234.129,46284.0,631.0,TCP,750,301,5,4,3,1051,9,105.1,0.4268060836501901,0.1,1.0,17,25,-45653.0,6.958448393297656,2.302585092994046,0,0,-0.7594759534182369
10.21.232.55,10.21.232.55,10.24.0.193,34694.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-34641.0,4.890349128221754,0.6931471805599453,0,0,-0.7435913502593658
10.21.232.55,10.21.232.55,10.21.236.119,43058.0,631.0,TCP,754,301,5,4,3,1055,9,105.5,0.4289772727272727,0.1,1.0,17,31,-42427.0,6.962243464266207,2.302585092994046,0,0,-0.30757038978087214
10.21.232.55,10.21.232.55,10.21.236.77,54386.0,631.0,TCP,750,301,5,4,3,1051,9,105.1,0.4268060836501901,0.1,1.0,17,32,-53755.0,6.958448393297656,2.302585092994046,0,0,-0.08235579406678895
10.21.232.55,10.24.0.193,10.21.232.55,53.0,42237.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,42184.0,5.796057750765372,1.0986122886681096,0,0,-0.23439924822529923
10.21.232.55,10.21.232.55,10.21.230.66,35712.0,631.0,TCP,750,301,5,4,3,1051,9,105.1,0.4268060836501901,0.1,1.0,17,13,-35081.0,6.958448393297656,2.302585092994046,0,0,-0.7736574298678542
10.21.232.55,10.21.232.55,10.24.0.193,50318.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-50265.0,4.890349128221754,0.6931471805599453,0,0,-0.5167976944596546
10.21.232.55,10.24.0.193,10.21.232.55,53.0,48711.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,48658.0,5.796057750765372,1.0986122886681096,0,0,-0.19965609726544198
10.21.232.55,10.21.232.55,10.21.234.204,38032.0,631.0,TCP,750,301,5,4,3,1051,9,105.1,0.4268060836501901,0.1,1.0,17,26,-37401.0,6.958448393297656,2.302585092994046,0,0,-0.7064651669339717
10.21.232.55,10.21.232.55,10.21.234.129,44116.0,631.0,TCP,750,301,5,4,3,1051,9,105.1,0.4268060836501901,0.1,1.0,17,25,-43485.0,6.958448393297656,2.302585092994046,0,0,-0.7690232276507745
10.21.232.55,10.21.232.55,10.21.236.119,43792.0,631.0,TCP,754,301,5,4,3,1055,9,105.5,0.4289772727272727,0.1,1.0,17,31,-43161.0,6.962243464266207,2.302585092994046,0,0,-0.30392856744094177
10.21.232.55,10.21.232.55,10.24.0.193,49471.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-49418.0,4.890349128221754,0.6931471805599453,0,0,-0.5364332772724358
10.21.232.55,10.24.0.193,10.21.232.55,53.0,41966.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,41913.0,5.796057750765372,1.0986122886681096,0,0,-0.23474579837963638
10.21.232.55,10.21.232.55,10.21.230.66,38072.0,631.0,TCP,750,301,5,4,3,1051,9,105.1,0.4268060836501901,0.1,1.0,17,13,-37441.0,6.958448393297656,2.302585092994046,0,0,-0.8079239482090657
10.21.232.55,10.21.232.55,10.24.0.193,49886.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-49833.0,4.890349128221754,0.6931471805599453,0,0,-0.5269132538606023
10.21.232.55,10.24.0.193,10.21.232.55,53.0,49886.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,49833.0,5.796057750765372,1.0986122886681096,0,0,-0.1879000112627187
10.21.232.55,10.21.232.55,10.21.236.119,45064.0,631.0,TCP,828,210,6,3,3,1038,9,103.8,0.5948026948989413,0.3,1.0,17,31,-44433.0,6.946013991099227,2.302585092994046,0,0,-0.3783492258815149
